,X_axis,Y_axis
0,0,0.0
1,1,0.0
2,2,0.0
3,3,0.0
4,4,0.0
5,5,0.0
6,6,0.0
7,7,0.0
8,8,0.0
9,9,0.0
10,10,0.0
11,11,0.0
12,12,0.0
13,13,0.0
14,14,0.0
15,15,0.0625
16,16,0.058823529411764705
17,17,0.05555555555555555
18,18,0.10526315789473684
19,19,0.1
20,20,0.09523809523809523
21,21,0.13636363636363635
22,22,0.17391304347826086
23,23,0.16666666666666666
24,24,0.2
25,25,0.23076923076923078
26,26,0.2222222222222222
27,27,0.21428571428571427
28,28,0.20689655172413793
29,29,0.26666666666666666
30,30,0.25806451612903225
31,31,0.28125
32,32,0.2727272727272727
33,33,0.29411764705882354
34,34,0.3142857142857143
35,35,0.3055555555555556
36,36,0.2972972972972973
37,37,0.2894736842105263
38,38,0.3076923076923077
39,39,0.3
40,40,0.34146341463414637
41,41,0.38095238095238093
42,42,0.37209302325581395
43,43,0.38636363636363635
44,44,0.37777777777777777
45,45,0.41304347826086957
46,46,0.44680851063829785
47,47,0.4583333333333333
48,48,0.46938775510204084
49,49,0.48
50,50,0.49019607843137253
51,51,0.4807692307692308
52,52,0.5094339622641509
53,53,0.5185185185185185
54,54,0.509090909090909
55,55,0.5
56,56,0.49122807017543857
57,57,0.4827586206896552
58,58,0.4915254237288136
59,59,0.48333333333333334
60,60,0.4918032786885246
61,61,0.5161290322580645
62,62,0.5238095238095238
63,63,0.515625
64,64,0.5230769230769231
65,65,0.5454545454545454
66,66,0.5522388059701493
67,67,0.5588235294117647
68,68,0.5652173913043478
69,69,0.5714285714285714
70,70,0.5915492957746479
71,71,0.5972222222222222
72,72,0.6027397260273972
73,73,0.6081081081081081
74,74,0.6133333333333333
75,75,0.618421052631579
76,76,0.6233766233766234
77,77,0.6282051282051282
78,78,0.6329113924050633
79,79,0.6375
80,80,0.654320987654321
81,81,0.6463414634146342
82,82,0.6626506024096386
83,83,0.6666666666666666
84,84,0.6705882352941176
85,85,0.6627906976744186
86,86,0.6781609195402298
87,87,0.6931818181818182
88,88,0.7078651685393258
89,89,0.7222222222222222
90,90,0.7252747252747253
91,91,0.7282608695652174
92,92,0.7311827956989247
93,93,0.7340425531914894
94,94,0.7263157894736842
95,95,0.7395833333333334
96,96,0.7422680412371134
97,97,0.7448979591836735
98,98,0.7373737373737373
99,99,0.75
100,100,0.7623762376237624
101,101,0.7745098039215687
102,102,0.7766990291262136
103,103,0.7788461538461539
104,104,0.780952380952381
