,X_axis,Y_axis
0,0,0.0
1,1,0.0
2,2,0.0
3,3,0.0
4,4,0.2
5,5,0.16666666666666666
6,6,0.2857142857142857
7,7,0.25
8,8,0.4444444444444444
9,9,0.4
10,10,0.36363636363636365
11,11,0.3333333333333333
12,12,0.38461538461538464
13,13,0.35714285714285715
14,14,0.3333333333333333
15,15,0.3125
16,16,0.35294117647058826
17,17,0.3888888888888889
18,18,0.42105263157894735
19,19,0.4
20,20,0.42857142857142855
21,21,0.4090909090909091
22,22,0.391304347826087
23,23,0.4166666666666667
24,24,0.4
25,25,0.46153846153846156
26,26,0.48148148148148145
27,27,0.5
28,28,0.4827586206896552
29,29,0.5
30,30,0.5161290322580645
31,31,0.5
32,32,0.48484848484848486
33,33,0.47058823529411764
34,34,0.45714285714285713
35,35,0.4444444444444444
36,36,0.4594594594594595
37,37,0.47368421052631576
38,38,0.46153846153846156
39,39,0.45
40,40,0.43902439024390244
41,41,0.47619047619047616
42,42,0.5116279069767442
43,43,0.5
44,44,0.5111111111111111
45,45,0.5
46,46,0.5106382978723404
47,47,0.5416666666666666
48,48,0.5714285714285714
49,49,0.58
50,50,0.5882352941176471
51,51,0.5961538461538461
52,52,0.6037735849056604
53,53,0.6296296296296297
54,54,0.6363636363636364
55,55,0.6607142857142857
56,56,0.6842105263157895
57,57,0.6896551724137931
58,58,0.711864406779661
59,59,0.7333333333333333
60,60,0.7540983606557377
61,61,0.7741935483870968
62,62,0.7936507936507936
63,63,0.796875
64,64,0.8
65,65,0.7878787878787878
66,66,0.7910447761194029
67,67,0.7941176470588235
68,68,0.7971014492753623
69,69,0.8
70,70,0.8169014084507042
71,71,0.8333333333333334
72,72,0.8493150684931506
73,73,0.8648648648648649
74,74,0.88
75,75,0.881578947368421
76,76,0.8831168831168831
77,77,0.8846153846153846
78,78,0.8987341772151899
79,79,0.9125
80,80,0.9135802469135802
81,81,0.9146341463414634
82,82,0.927710843373494
83,83,0.9285714285714286
84,84,0.9411764705882353
85,85,0.9534883720930233
86,86,0.9540229885057471
87,87,0.9545454545454546
88,88,0.9662921348314607
89,89,0.9666666666666667
90,90,0.978021978021978
91,91,0.9782608695652174
92,92,0.978494623655914
93,93,0.9787234042553191
94,94,0.9894736842105263
95,95,1.0
